Year,Area,Street,Street 2
2012,Birmingham,The Gr House Four Oaks Sutton Coldfield,NA
2012,Birmingham,The Parade,NA
2012,Birmingham,The Parade,NA
2012,Birmingham,The Parade,NA
2012,Birmingham,The Parade S/C,NA
2012,Birmingham,The Parade Suttontown Centre,NA
2012,Birmingham,The Parade Sutton Coldfield,NA
2012,Birmingham,The Parade Sutton Coldfield,NA
2012,Birmingham,The Parade Sutton Coldfield,NA
2012,Birmingham,The Parade Sutton Coldfield,NA
2012,Birmingham,The Parade Sutton Coldfield,NA
2012,Birmingham,The Parade Sutton Coldfield,NA
2012,Birmingham,The Parade Sutton Coldfield,NA
2012,Birmingham,The Parade Sutton Coldfield,NA
2012,Birmingham,The Parade Sutton Coldfield,NA
2012,Birmingham,The Wylde Gr Public House,NA
2012,Birmingham,Turnhouse Rd Castle Vale,NA
2012,Birmingham,Unknown,NA
2012,Birmingham,Victoria Rd Sutton Coldfield,NA
2012,Birmingham,Walmley Ash Rd,NA
2012,Birmingham,Water Orton Lane,NA
2012,Birmingham,William Hill Wylde Gr,NA
2012,Birmingham,Witton Lodge Rd,NA
2012,Birmingham,Woodacre Rd Erdington,NA
2012,Birmingham,Woodacre Rd Erdington,NA
2012,Birmingham,Woodacre Rd Erdington,NA
2012,Birmingham,Woodington Rd,NA
2012,Birmingham,Wootton Grove Kingstanding Birmingham,NA
2012,Birmingham,Yatesbury Ave Castle Vale,NA
2012,Birmingham,A38 Northfield,NA
2012,Birmingham,Abdon Ave,NA
2012,Birmingham,Alcester Rd,NA
2012,Birmingham,Alcester Rd South,NA
2012,Birmingham,Aldersmead Rd,NA
2012,Birmingham,Alwold Rd,NA
2012,Birmingham,Belgrave Middleway,NA
2012,Birmingham,Black Horse Public House Carpark,NA
2012,Birmingham,Boleyn Rd,NA
2012,Birmingham,Bomerfield Rd,NA
2012,Birmingham,Bond St City Centre,NA
2012,Birmingham,Bournville Lane,NA
2012,Birmingham,Bournville Lane,NA
2012,Birmingham,Bournville Lane Front Office,NA
2012,Birmingham,Bournville Lane Police Station,NA
2012,Birmingham,Bournville P S,NA
2012,Birmingham,Bournville Police Station,NA
2012,Birmingham,Braceby Ave,NA
2012,Birmingham,Brandwood Pk Rd,NA
2012,Birmingham,Bristol Rd South Northfield,NA
2012,Birmingham,Bristol Rd,NA
2012,Birmingham,Bristol Rd,NA
2012,Birmingham,Bristol Rd,NA
2012,Birmingham,Bristol Rd,NA
2012,Birmingham,Bristol Rd,NA
2012,Birmingham,Bristol Rd,NA
2012,Birmingham,Bristol Rd,NA
2012,Birmingham,Bristol Rd,NA
2012,Birmingham,Bristol Rd,NA
2012,Birmingham,Bristol Rd Northfield,NA
2012,Birmingham,Bristol Rd Opposite Royal Orthopaedic,NA
2012,Birmingham,Bristol Rd Selly Oak,NA
2012,Birmingham,Bristol Rd Selly Oak,NA
2012,Birmingham,Bristol Rd Selly Oak,NA
2012,Birmingham,Bristol Rd Selly Oak,NA
2012,Birmingham,Bristol Rd Selly Oak,NA
2012,Birmingham,Bristol Rd Selly Oak Near Gun Barrels Ph,NA
2012,Birmingham,Bristol Rd South,NA
2012,Birmingham,Bristol Rd South,NA
2012,Birmingham,Bristol Rd Bournville,NA
2012,Birmingham,Bristol Rd Selly Oak,NA
2012,Birmingham,Brook Lane Billesley,NA
2012,Birmingham,Brookfield Rd,NA
2012,Birmingham,Bunbury Rd,NA
2012,Birmingham,Church Rd,NA
2012,Birmingham,Church Rd Edgbaston,NA
2012,Birmingham,Church Rd Moseley,NA
2012,Birmingham,City Rd,NA
2012,Birmingham,Corn Mill Close Bartley Gr,NA
2012,Birmingham,Cotteridge Island,NA
2012,Birmingham,Devon Rd,NA
2012,Birmingham,Dogpool Lane,NA
2012,Birmingham,Each Way Lane Rubery,NA
2012,Birmingham,Edgewood Rd,NA
2012,Birmingham,Edgwood Rd,NA
2012,Birmingham,Edward Rd Balsall Heath,NA
2012,Birmingham,Fordhouse Lane,NA
2012,Birmingham,Fredrick Rd,NA
2012,Birmingham,Gillot Rd Edgbaston,NA
2012,Birmingham,Gillott Rd Edgbaston,NA
2012,Birmingham,Gorsley Piece,NA
2012,Birmingham,Great Pk Public House Rubery,NA
2012,Birmingham,Great Pk Rubery,NA
2012,Birmingham,Grovelly Lane,NA
2012,Birmingham,Hagley Rd,NA
2012,Birmingham,Hagley Rd,NA
2012,Birmingham,Hagley Rd,NA
2012,Birmingham,Hagley Rd,NA
2012,Birmingham,Hagley Rd,NA
2012,Birmingham,Hagley Rd Birmingham,NA
2012,Birmingham,Hagley Rd Edgbaston,NA
2012,Birmingham,Hagley Rd Edgbaston,NA
2012,Birmingham,Harborne Hall Hotel Harborne,NA
2012,Birmingham,Harborne Pk Rd,NA
2012,Birmingham,Harbourne High St,NA
2012,Birmingham,Haunch Lane,NA
2012,Birmingham,Hawkshurst Rd,NA
2012,Birmingham,Healey Rd Selly Oak,NA
2012,Birmingham,Heather House Kings Norton,NA
2012,Birmingham,Heaton Dr,NA
2012,Birmingham,Hgaley Rd,NA
2012,Birmingham,High St Harborne,NA
2012,Birmingham,High St Harborne,NA
2012,Birmingham,High St Harborne,NA
2012,Birmingham,High St Harborne,NA
2012,Birmingham,High St Harborne,NA
2012,Birmingham,High St Harborne,NA
2012,Birmingham,High St Harbourne,NA
2012,Birmingham,High St Hraborn,NA
2012,Birmingham,High St Haborne,NA
2012,Birmingham,High St Harbourne,NA
2012,Birmingham,Hillwood Rd,NA
2012,Birmingham,Hindhead Rd,NA
2012,Birmingham,Hisgh St Stourbridege,NA
2012,Birmingham,Hollybank Rd,NA
2012,Birmingham,Holybank Rd,NA
2012,Birmingham,Houldy Rd,NA
2012,Birmingham,Hubert Croft,NA
2012,Birmingham,Hurst St,NA
2012,Birmingham,Jenners Lane,NA
2012,Birmingham,Jowetts Lane,NA
2012,Birmingham,Katie Rd,NA
2012,Birmingham,Kitwell Lane,NA
2012,Birmingham,Linden Rd,NA
2012,Birmingham,Linden Rd,NA
2012,Birmingham,Lofthouse Crescent,NA
2012,Birmingham,Longbridge Lane,NA
2012,Birmingham,Lottie Rd Selly Oak,NA
2012,Birmingham,Lynsey Ave Northfield,NA
2012,Birmingham,Masshouse Ph,NA
2012,Birmingham,Maypole Grove,NA
2012,Birmingham,Merritts Brook Lane Northfield,NA
2012,Birmingham,Metchley Lane Harborne,NA
2012,Birmingham,Metchley Pk Rd,NA
2012,Birmingham,Miles Rd,NA
2012,Birmingham,Millbrook Dr Northfield,NA
2012,Birmingham,Milner Rd,NA
2012,Birmingham,Moor St,NA
2012,Birmingham,Moor St Railway Station,NA
2012,Birmingham,Morrisons Rubery,NA
2012,Birmingham,Navigation Pub Kings Norton,NA
2012,Birmingham,Newbury Lane,NA
2012,Birmingham,Norhtfield High St,NA
2012,Birmingham,Northfield Rd Northfield,NA
2012,Birmingham,Outside Goose Public House Bristol Rd Selly Oak,NA
2012,Birmingham,Pk Way Rubery,NA
2012,Birmingham,Parkdale Dr,NA
2012,Birmingham,Payne St,NA
2012,Birmingham,Pershore Rd,NA
2012,Birmingham,Pershore Rd,NA
2012,Birmingham,Pershore Rd,NA
2012,Birmingham,Pershore Rd,NA
2012,Birmingham,Pershore Rd Cotteridge,NA
2012,Birmingham,Pershore Rd South,NA
2012,Birmingham,Piddock Rd,NA
2012,Birmingham,Piddock Rd Smethwick,NA
2012,Birmingham,Piddock Rd Smethwick,NA
2012,Birmingham,Piddock Rd Smethwick,NA
2012,Birmingham,Pineapple Rd,NA
2012,Birmingham,Premier Inn Great Pk,NA
2012,Birmingham,Priory Rd,NA
2012,Birmingham,Q E A And E Metchley Pk Rd,NA
2012,Birmingham,Qe Hosp,NA
2012,Birmingham,Queen Elizabeth Hosp,NA
2012,Birmingham,Queen Elizabeth Hosp,NA
2012,Birmingham,Quinton Rd,NA
2012,Birmingham,Ridgeacre Rd,NA
2012,Birmingham,Ridgeacre Rd,NA
2012,Birmingham,Safernake Close,NA
2012,Birmingham,Sandon Rd,NA
2012,Birmingham,Sandon Rd Edgbaston,NA
2012,Birmingham,Selly Oak Railway Station,NA
2012,Birmingham,Selly Oak Railway Station,NA
2012,Birmingham,Shannon Rd,NA
2012,Birmingham,Shenly Lane,NA
2012,Birmingham,Sir Herbert Austin Way,NA
2012,Birmingham,Smithy Hotel Hagley Rd,NA
2012,Birmingham,Solihull High St,NA
2012,Birmingham,St Mary'S Hospice,NA
2012,Birmingham,Stonehouse Lane,NA
2012,Birmingham,Stonehouse Public House,NA
2012,Birmingham,Stratford Rd,NA
2012,Birmingham,The Fold,NA
2012,Birmingham,The Navigation Public House Kings Norton,NA
2012,Birmingham,Tiverton Rd,NA
2012,Birmingham,Trittiford Rd,NA
2012,Birmingham,University Birmingham,NA
2012,Birmingham,Victoria Steet Small Heath,NA
2012,Birmingham,Wareham Rd,NA
2012,Birmingham,Warwick Crest,NA
2012,Birmingham,Watford Rd Coteridge,NA
2012,Birmingham,Wellington Rd,NA
2012,Birmingham,Wellington Rd,NA
2012,Birmingham,Wellington Rd,NA
2012,Birmingham,West Boulevard,NA
2012,Birmingham,West Cliff Place,NA
2012,Birmingham,White Horse Public House,NA
2012,Birmingham,Willetts Rd Turves Gr,NA
2012,Birmingham,Woodthrop Rd,NA
2012,Birmingham,Worlds End Lane Quinton,NA
2012,Birmingham,Wychal Lane,NA
2012,Birmingham,Wychal Lane,NA
2012,Birmingham,Wychal Lane,NA
2012,Birmingham,Wychall Rd Kings Norton,NA
2012,Birmingham,Ymca Stone Rd,NA
2012,Birmingham,York Ph York Rd,NA
2012,Birmingham,A38 Expressway Birmingham,NA
2012,Birmingham,Aberdeen St Winson Gr,NA
2012,Birmingham,Adcadian Centre Ladywell Walk,NA
2012,Birmingham,Alexander Ave,NA
2012,Birmingham,Alley Way Off Arcadian Palace Hurst St,NA
2012,Birmingham,Applewood Grove Cradley Heath,NA
2012,Birmingham,Arca Bar City Centre,NA
2012,Birmingham,Arcadian,NA
2012,Birmingham,Arcadian,NA
2012,Birmingham,Arcadian,NA
2012,Birmingham,Arcadian,NA
2012,Birmingham,Arcadian,NA
2012,Birmingham,Arcadian,NA
2012,Birmingham,Arcadian,NA
2012,Birmingham,Arcadian Centre,NA
2012,Birmingham,Arcadian Centre,NA
2012,Birmingham,Arcadian Centre,NA
2012,Birmingham,Arcadian Centre,NA
2012,Birmingham,Arcadian Centre,NA
2012,Birmingham,Arcadian Centre,NA
2012,Birmingham,Arcadian Centre,NA
2012,Birmingham,Arcadian Centre,NA
2012,Birmingham,Arcadian Centre,NA
2012,Birmingham,Arcadian Centre,NA
2012,Birmingham,Arcadian Centre Ladywell Walk,NA
2012,Birmingham,Arcadian Centre Birmingham,NA
2012,Birmingham,Arcadian Centre City Centre,NA
2012,Birmingham,Arcadian Centre City Centre Birmingham,NA
2012,Birmingham,Arcadian Centre City Centre,NA
2012,Birmingham,Arcadian City Centre,NA
2012,Birmingham,Arcadian,NA
2012,Birmingham,Arcadian Birmingham,NA
2012,Birmingham,Arcadian Birmingham,NA
2012,Birmingham,Arcadian City Centre,NA
2012,Birmingham,Arcadian City Centre,NA
2012,Birmingham,Arcadian City Centre,NA
2012,Birmingham,Arcadian,NA
2012,Birmingham,Arcadian,NA
2012,Birmingham,Arcadian,NA
2012,Birmingham,Arcadian,NA
2012,Birmingham,Arcadian,NA
2012,Birmingham,Arka Bar Arcadian Bar,NA
2012,Birmingham,Aston Hotel Witton Lane,NA
2012,Birmingham,Aston Police Station,NA
2012,Birmingham,Aston St City Centre,NA
2012,Birmingham,Bacchus Rd Winson Gr,NA
2012,Birmingham,Bar Risa Broad St Birmingham,NA
2012,Birmingham,Bennetts Hill,NA
2012,Birmingham,Berkeley St Birmingham,NA
2012,Birmingham,Berkeley St Birmingham City Centre,NA
2012,Birmingham,Berkley St Birmingham,NA
2012,Birmingham,Bham Central Front Office,NA
2012,Birmingham,Bierton Rd Yardley,NA
2012,Birmingham,Birchfield Lane Oldbury,NA
2012,Birmingham,Birkley Rd City Centre,NA
2012,Birmingham,Birkley St City Centre,NA
2012,Birmingham,Birmingham Central Police Station,NA
2012,Birmingham,Birmingham Central Ps,NA
2012,Birmingham,Birmingham Central Ps,NA
2012,Birmingham,Birmingham Hippodrome,NA
2012,Birmingham,Birmingham Magistrates Court,NA
2012,Birmingham,Birmingham New St Station,NA
2012,Birmingham,Birmingham New St Station,NA
2012,Birmingham,Birmingham New St Station,NA
2012,Birmingham,Bishopgate St,NA
2012,Birmingham,Bishopgate St,NA
2012,Birmingham,Bishopgate St,NA
2012,Birmingham,Bliss Broad St,NA
2012,Birmingham,Borad St,NA
2012,Birmingham,Borad St,NA
2012,Birmingham,Bordesley Pk Rd,NA
2012,Birmingham,Bp Waterlane Middleway,NA
2012,Birmingham,Bp Waterlane Middleway,NA
2012,Birmingham,Bp Waterlane Middleway,NA
2012,Birmingham,Braod St Birmingham,NA
2012,Birmingham,Braod St City Centre,NA
2012,Birmingham,Brass House Broad St,NA
2012,Birmingham,Bridge St Junction Broad St,NA
2012,Birmingham,Bristol Rd,NA
2012,Birmingham,Bristol St,NA
2012,Birmingham,Bristol St City Centre,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad City Birmingham,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St Bham,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St O/S Obar,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St Near Gatecrashers,NA
2012,Birmingham,Broad St O/S Flares,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St Birmingham,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St City Centre Birmingham,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Broad St O/S Big Bites,NA
2012,Birmingham,Broad St City Centre,NA
2012,Birmingham,Bromsgrove St,NA
2012,Birmingham,Bromsgrove St Birmingham,NA
2012,Birmingham,Bromsgrove St City Centre,NA
2012,Birmingham,Bull Ring,NA
2012,Birmingham,Canalside Ramada Mailbox,NA
2012,Birmingham,Carrs Lane City Centre,NA
2012,Birmingham,Carrs Lane Birmingham,NA
2012,Birmingham,Carrs Lane City Centre,NA
2012,Birmingham,Carrs Lane City Centre,NA
2012,Birmingham,Carrs Lane City Centre,NA
2012,Birmingham,Carrs Lane City Centre,NA
2012,Birmingham,Carrs Lane City Centre,NA
2012,Birmingham,Carrs Lane City Centre,NA
2012,Birmingham,Carrs Lane City Centre,NA
2012,Birmingham,Carrs Lane City Centre,NA
2012,Birmingham,Chamberlain Square Birmingham,NA
2012,Birmingham,Chamberlain Square Birmingham,NA
2012,Birmingham,Chamberlain Square Birmingham,NA
2012,Birmingham,Chamberlain Square City Centre,NA
2012,Birmingham,Churchill Rd,NA
2012,Birmingham,City Hosp,NA
2012,Birmingham,City Hosp,NA
2012,Birmingham,City Hosp Birmingham,NA
2012,Birmingham,City Hosp Birmingham,NA
2012,Birmingham,City Hosp Birmingham,NA
2012,Birmingham,City Hosp Dudley Rd,NA
2012,Birmingham,City Hosp Dudley Rd,NA
2012,Birmingham,Colmore Row,NA
2012,Birmingham,Colmore Row City Centre,NA
2012,Birmingham,Constitution Hill,NA
2012,Birmingham,Coopers Rd Handsworth,NA
2012,Birmingham,Corporation St,NA
2012,Birmingham,Corporation St,NA
2012,Birmingham,Coxwell Rd Ladywood,NA
2012,Birmingham,Dale End,NA
2012,Birmingham,Dale End,NA
2012,Birmingham,Dale End City Centre,NA
2012,Birmingham,Digbeth Coach Station,NA
2012,Birmingham,Digbeth Coach Station,NA
2012,Birmingham,Digbeth Coach Station City Centre,NA
2012,Birmingham,Digbeth Coach Station City Centre,NA
2012,Birmingham,Digbeth High St,NA
2012,Birmingham,Digbeth High St,NA
2012,Birmingham,Digbeth High St,NA
2012,Birmingham,Digbeth High St,NA
2012,Birmingham,Digbeth High St,NA
2012,Birmingham,Digbeth High St,NA
2012,Birmingham,Digbeth High St,NA
2012,Birmingham,Digbeth High St,NA
2012,Birmingham,Digbeth High St,NA
2012,Birmingham,Digbeth High St,NA
2012,Birmingham,Digbeth High St,NA
2012,Birmingham,Digbeth High St,NA
2012,Birmingham,Digbeth High St,NA
2012,Birmingham,Dudley Rd,NA
2012,Birmingham,Dyas Ave Great Barr,NA
2012,Birmingham,Edgbaston St Birmingham,NA
2012,Birmingham,Essex St City Centre,NA
2012,Birmingham,Felstone Rd Great Barr,NA
2012,Birmingham,Fiveways Broad St,NA
2012,Birmingham,Flare Broad St,NA
2012,Birmingham,Fletchers Walk,NA
2012,Birmingham,Garrison Lane,NA
2012,Birmingham,Gas St,NA
2012,Birmingham,Gas St City Centre,NA
2012,Birmingham,Gas St Birmingham,NA
2012,Birmingham,Gas St,NA
2012,Birmingham,Gas St,NA
2012,Birmingham,Gas St City Centre,NA
2012,Birmingham,Gas St City Centre,NA
2012,Birmingham,Gatecrashers,NA
2012,Birmingham,Grange Rd,NA
2012,Birmingham,Granville St City Centre,NA
2012,Birmingham,Granville St Off Broad St Birmingham,NA
2012,Birmingham,Great Colmore St,NA
2012,Birmingham,Great Hampton St Birmingham,NA
2012,Birmingham,Great Hampton St Birmingham,NA
2012,Birmingham,Guild Close,NA
2012,Birmingham,Guild Close,NA
2012,Birmingham,Guild Close,NA
2012,Birmingham,Hagley Rd,NA
2012,Birmingham,Handsworth New Rd Birmingham,NA
2012,Birmingham,Handsworth Wood Rd,NA
2012,Birmingham,Hawthorns Football Ground,NA
2012,Birmingham,Heathfield Ave Handsworth,NA
2012,Birmingham,Heathfield Rd Lozells,NA
2012,Birmingham,High St,NA
2012,Birmingham,High St Digbeth,NA
2012,Birmingham,High St Digbeth,NA
2012,Birmingham,Highgate St,NA
2012,Birmingham,Hill St,NA
2012,Birmingham,Hill St City Centre,NA
2012,Birmingham,Holiday St Handsworth,NA
2012,Birmingham,Holiday St Handsworth,NA
2012,Birmingham,Holloway Head,NA
2012,Birmingham,Hollyhead Rd Handsworth Birmingham,NA
2012,Birmingham,Holte End Villa Pk,NA
2012,Birmingham,Home Address,NA
2012,Birmingham,Home Address,NA
2012,Birmingham,Home Address,NA
2012,Birmingham,Horsefair St,NA
2012,Birmingham,Horsefair Birmingham,NA
2012,Birmingham,Horsefair City Centre,NA
2012,Birmingham,Horsefair City Centre,NA
2012,Birmingham,Horsefairs,NA
2012,Birmingham,Hurst St,NA
2012,Birmingham,Hurst St Birmingham,NA
2012,Birmingham,Hurst St Birmingham,NA
2012,Birmingham,Hurst St Birmingham,NA
2012,Birmingham,Hurst Steet Birmingham,NA
2012,Birmingham,Hurst St,NA
2012,Birmingham,Hurst St,NA
2012,Birmingham,Hurst St,NA
2012,Birmingham,Hurst St,NA
2012,Birmingham,Hurst St,NA
2012,Birmingham,Hurst St,NA
2012,Birmingham,Hurst St,NA
2012,Birmingham,Hurst St,NA
2012,Birmingham,Hurst St,NA
2012,Birmingham,Hurst St,NA
2012,Birmingham,Hurst St,NA
2012,Birmingham,Hurst St Birmingham City Centre,NA
2012,Birmingham,Hurst St City Centre,NA
2012,Birmingham,Hursyt St,NA
2012,Birmingham,Husrt St,NA
2012,Birmingham,Icknield Port Rd,NA
2012,Birmingham,Icknield St,NA
2012,Birmingham,Island Apartments,NA
2012,Birmingham,Islington Row City Centre,NA
2012,Birmingham,Ivy Rd,NA
2012,Birmingham,Ivy Rd Handsworth,NA
2012,Birmingham,John Bright St,NA
2012,Birmingham,Kerryman Public House Digbeth,NA
2012,Birmingham,Kings Rd,NA
2012,Birmingham,Kings Standing Rd,NA
